"sample"	"orf"	"position"	"B"	"B.1"	"B.2"	"A"	"B.3"	"A.1"	"A.2"	"B.4"	"A.3"	"A.4"	"A.5"	"A.6"	"B.5"	"B.6"	"A.7"	"B.7"	"B.8"	"B.9"	"A.8"	"B.10"	"A.9"	"B.11"	"B.12"	"B.13"	"B.14"	"A.10"	"A.11"	"A.12"	"A.13"	"B.15"	"A.14"	"A.15"	"B.16"	"B.17"	"B.18"	"filename"
"Orf55_78956"	"Orf55"	78956	-8.90484172942991	-7.00608717350948	-29.0895660937467	-8.76538013715421	-26.2439815834671	-25.357748587864	-34.9585001566241	-23.1092121407465	-32.5405039274832	-27.6556440886497	-22.1806402454227	-16.434825109541	-32.2990208304382	-30.3328745436955	-12.8797888838898	-35.3732792941089	-5.9233543496637	0.397162549339708	-3.60870800622109	-6.9795863856128	-6.26038714560492	-3.86950323324018	-4.35859876089495	-32.0012894464075	-23.1925857055385	-18.7050557995672	-19.2466769767589	-18.0177987735901	-22.7062412722704	-7.97897223564587	-8.75064676245451	-20.0184403494351	-23.897133346855	-31.2683132227255	-20.7030710620219	"dCT.xlsx"
"Orf55_79044"	"Orf55"	79044	-8.73484172942991	-33.0560871735095	-3.68956609374668	-21.6153801371542	-21.3239815834671	-7.78774858786395	-31.9285001566241	-17.8992121407465	-8.92050392748316	-18.0156440886497	-6.75064024542272	-8.54482510954101	-32.2990208304382	-30.3328745436955	-11.5497888838898	-27.0132792941089	-5.8033543496637	-0.752837450660294	-4.93870800622109	-8.0495863856128	-6.33038714560492	-4.14950323324018	-17.0485987608949	-32.0012894464075	-33.1925857055385	-9.93505579956724	-33.4866769767589	-27.0177987735901	-19.8162412722704	-8.13897223564588	-9.25064676245451	-17.3184403494351	-18.947133346855	-25.5783132227255	-33.3430710620219	"dCT.xlsx"
"Orf55_79044.5"	"Orf55"	79044.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-33.9077485878639	-34.9585001566241	-35.2792121407465	-34.9405039274832	-35.2456440886497	-33.5906402454227	-31.554825109541	-32.2990208304382	-30.3328745436955	-34.0497888838898	-35.3732792941089	-34.3133543496637	-24.7228374506603	-35.1187080062211	-38.2495863856128	-26.8903871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-33.4866769767589	-34.2877987735901	-35.8762412722704	-34.1089722356459	-35.8506467624545	-33.9384403494351	-23.577133346855	-28.9183132227255	-33.3430710620219	"dCT.xlsx"
"Orf55_79193"	"Orf55"	79193	-11.3048417294299	-33.0560871735095	-1.85956609374669	-8.00538013715421	-17.2139815834671	-8.30774858786395	-9.74850015662406	-8.47921214074652	-34.9405039274832	-8.48564408864973	-7.15064024542272	-5.744825109541	-26.5390208304382	-30.3328745436955	-9.98978888388981	-35.3732792941089	-34.3133543496637	-2.48283745066029	-6.00870800622109	-9.8695863856128	-5.42038714560492	-5.56950323324018	-7.44859876089495	-5.96128944640751	-33.1925857055385	-9.13505579956724	-33.4866769767589	-10.3377987735901	-8.3262412722704	-9.89897223564587	-9.47064676245451	-7.31844034943506	-12.447133346855	-35.2883132227255	-21.6930710620219	"dCT.xlsx"
"Orf55_79193.5"	"Orf55"	79193.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-22.7453801371542	-33.8239815834671	-33.9077485878639	-21.4885001566241	-35.2792121407465	-22.3805039274832	-20.0056440886497	-33.5906402454227	-18.494825109541	-32.2990208304382	-30.3328745436955	-20.1797888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-21.5787080062211	-38.2495863856128	-23.6303871456049	-34.4395032332402	-24.6585987608949	-32.0012894464075	-33.1925857055385	-22.0050557995672	-33.4866769767589	-26.2777987735901	-24.3862412722704	-34.1089722356459	-25.3706467624545	-24.2184403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf56_80963"	"Orf56"	80963	-8.07484172942992	-25.7760871735095	-0.949566093746682	-5.59538013715421	-7.58398158346712	-27.0577485878639	-21.3485001566241	-13.1092121407465	-9.19050392748316	-10.0256440886497	-6.82064024542272	-7.314825109541	-19.6890208304382	-8.17287454369548	-8.42978888388981	-24.0832792941089	-6.1233543496637	-0.842837450660294	-5.34870800622109	-7.8995863856128	-5.33038714560492	-4.02950323324018	-5.34859876089494	-4.62128944640751	-23.5225857055385	-9.05505579956724	-7.95667697675892	-32.2377987735901	-8.20624127227039	-9.66897223564588	-8.33064676245451	-6.52844034943506	-20.087133346855	-23.0183132227255	-24.5530710620219	"dCT.xlsx"
"Orf56_80963.5"	"Orf56"	80963.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-28.8653801371542	-33.8239815834671	-27.3377485878639	-34.9585001566241	-35.2792121407465	-34.9405039274832	-29.1656440886497	-33.5906402454227	-23.374825109541	-32.2990208304382	-30.3328745436955	-36.5597888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-24.2687080062211	-38.2495863856128	-25.4403871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-33.4866769767589	-29.9277987735901	-28.0162412722704	-34.1089722356459	-32.6306467624545	-23.5284403494351	-29.757133346855	-35.2883132227255	-28.2630710620219	"dCT.xlsx"
"Orf56_81267.5"	"Orf56"	81267.5	-36.3648417294299	-28.0360871735095	-29.0895660937467	-10.5353801371542	-33.8239815834671	-8.31774858786395	-26.3085001566241	-9.73921214074652	-34.9405039274832	-8.17564408864973	-29.2106402454227	-8.234825109541	-32.2990208304382	-30.3328745436955	-10.1197888838898	-35.3732792941089	-7.69335434966371	-5.40283745066029	-8.83870800622109	-13.8295863856128	-6.51038714560492	-19.3695032332402	-33.4885987608949	-32.0012894464075	-20.5425857055385	-10.0050557995672	-23.3366769767589	-34.2877987735901	-11.7262412722704	-8.72897223564587	-9.58064676245451	-8.67844034943506	-11.417133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf56_81650"	"Orf56"	81650	-9.24484172942992	-11.0160871735095	-6.80956609374668	-5.62538013715421	-33.8239815834671	-13.257748587864	-13.3385001566241	-11.8492121407465	-9.74050392748316	-35.2456440886497	-6.14064024542272	-8.874825109541	-32.2990208304382	-6.57287454369548	-7.40978888388981	-12.0132792941089	-7.83335434966371	-1.04283745066029	-5.91870800622109	-8.3495863856128	-6.34038714560492	-4.38950323324018	-6.09859876089494	-5.34128944640751	-33.1925857055385	-10.3050557995672	-33.4866769767589	-34.2877987735901	-11.3562412722704	-8.66897223564588	-8.19064676245452	-7.49844034943506	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf57_83028"	"Orf57"	83028	-10.9548417294299	-8.81608717350947	-3.62956609374668	-29.0553801371542	-8.64398158346712	-10.7277485878639	-12.1485001566241	-11.0092121407465	-10.6505039274832	-8.11564408864972	-21.1406402454227	-11.634825109541	-8.85902083043822	-30.3328745436955	-9.02978888388981	-35.3732792941089	-13.1233543496637	-5.32283745066029	-6.93870800622109	-12.2695863856128	-7.13038714560492	-8.13950323324018	-8.18859876089495	-8.75128944640751	-29.8525857055385	-11.4550557995672	-8.86667697675892	-21.6977987735901	-19.0462412722704	-9.82897223564587	-8.77064676245451	-8.78844034943506	-12.787133346855	-10.7183132227255	-14.0330710620219	"dCT.xlsx"
"Orf57_83032"	"Orf57"	83032	-8.89484172942992	-33.0560871735095	-2.73956609374668	-6.76538013715421	-8.93398158346712	-6.61774858786395	-9.79850015662407	-8.22921214074652	-8.14050392748316	-5.83564408864973	-7.20064024542272	-4.25482510954101	-32.2990208304382	-30.3328745436955	-7.03978888388981	-35.3732792941089	-34.3133543496637	-3.72283745066029	-5.83870800622109	-11.0095863856128	-5.22038714560492	-7.65950323324018	-33.4885987608949	-32.0012894464075	-33.1925857055385	-8.97505579956724	-33.4866769767589	-11.1477987735901	-5.1962412722704	-8.51897223564587	-5.83064676245451	-5.12844034943506	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf57_83216"	"Orf57"	83216	-7.35484172942991	-9.45608717350947	-1.68956609374668	-4.45538013715421	-19.4039815834671	-5.47774858786395	-7.95850015662406	-9.16921214074652	-8.30050392748316	-5.15564408864973	-4.51064024542272	-3.484825109541	-8.44902083043821	-18.7628745436955	-5.20978888388981	-15.8532792941089	-6.3033543496637	-0.842837450660294	-4.39870800622109	-8.4795863856128	-3.63038714560492	-4.26950323324018	-4.90859876089495	-5.54128944640751	-8.7525857055385	-6.41505579956724	-7.70667697675892	-7.67779877359009	-4.46624127227039	-7.91897223564588	-6.09064676245451	-5.21844034943506	-9.397133346855	-24.2183132227255	-9.95307106202187	"dCT.xlsx"
"Orf56_83216.5"	"Orf56"	83216.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-33.9077485878639	-34.9585001566241	-35.2792121407465	-34.9405039274832	-35.2456440886497	-33.5906402454227	-27.844825109541	-32.2990208304382	-30.3328745436955	-31.7697888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-35.1187080062211	-38.2495863856128	-31.1203871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-33.4866769767589	-34.2877987735901	-32.2762412722704	-34.1089722356459	-35.8506467624545	-33.9384403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf9_13610"	"Orf9"	13610	-36.3648417294299	-33.0560871735095	-29.0895660937467	-12.3753801371542	-33.8239815834671	-10.3777485878639	-34.9585001566241	-13.8192121407465	-14.0905039274832	-12.9056440886497	-11.2606402454227	-10.874825109541	-12.7090208304382	-30.3328745436955	-12.3497888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-8.68870800622109	-38.2495863856128	-11.5903871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-9.87505579956724	-8.00667697675892	-8.54779877359008	-9.1862412722704	-34.1089722356459	-15.3106467624545	-16.3284403494351	-12.827133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf9_13806"	"Orf9"	13806	-36.3648417294299	-33.0560871735095	-29.0895660937467	-7.26538013715421	-33.8239815834671	-7.20774858786395	-15.2285001566241	-10.3892121407465	-8.42050392748316	-9.10564408864973	-9.96064024542272	-8.82482510954101	-32.2990208304382	-30.3328745436955	-9.18978888388981	-35.3732792941089	-34.3133543496637	-31.0828374506603	-5.78870800622109	-38.2495863856128	-9.38038714560492	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-5.73505579956724	-8.24667697675892	-9.55779877359009	-6.7962412722704	-11.6089722356459	-9.17064676245451	-7.82844034943506	-15.917133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf9_13975"	"Orf9"	13975	-36.3648417294299	-33.0560871735095	-29.0895660937467	-17.6153801371542	-33.8239815834671	-17.187748587864	-26.5785001566241	-19.4992121407465	-21.2605039274832	-17.9356440886497	-20.4006402454227	-20.304825109541	-32.2990208304382	-30.3328745436955	-21.8897888838898	-35.3732792941089	-25.6133543496637	-31.0828374506603	-18.7387080062211	-38.2495863856128	-23.3103871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-21.2250557995672	-17.1266769767589	-21.2177987735901	-22.1062412722704	-34.1089722356459	-22.6606467624545	-20.3784403494351	-36.297133346855	-26.0983132227255	-22.2130710620219	"dCT.xlsx"
"vIRF1_84086"	"vIRF1"	84086	-29.2648417294299	-33.0560871735095	-29.0895660937467	-15.8553801371542	-33.8239815834671	-33.9077485878639	-10.6685001566241	-11.1292121407465	-9.64050392748316	-11.2256440886497	-22.3306402454227	-9.07482510954101	-32.2990208304382	-13.7628745436955	-11.7797888838898	-35.3732792941089	-34.3133543496637	-5.05283745066029	-8.28870800622109	-13.7795863856128	-6.42038714560492	-8.26950323324018	-9.86859876089495	-32.0012894464075	-33.1925857055385	-11.3950557995672	-29.6566769767589	-34.2877987735901	-10.5262412722704	-10.3889722356459	-8.42064676245451	-9.27844034943506	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"vIRF1_84086.5"	"vIRF1"	84086.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-33.9077485878639	-34.9585001566241	-35.2792121407465	-24.2405039274832	-27.5756440886497	-33.5906402454227	-25.534825109541	-32.2990208304382	-30.3328745436955	-29.3997888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-31.3087080062211	-38.2495863856128	-28.6303871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-33.4866769767589	-34.2877987735901	-25.8662412722704	-34.1089722356459	-32.5906467624545	-25.4684403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"vIRF1_84202"	"vIRF1"	84202	-9.28484172942992	-11.6460871735095	-2.57956609374668	-7.84538013715421	-12.5739815834671	-9.24774858786395	-15.7785001566241	-9.02921214074652	-14.1105039274832	-12.9256440886497	-7.88064024542272	-6.86482510954101	-11.4590208304382	-15.5628745436955	-10.0297888838898	-14.3332792941089	-8.51335434966371	-0.692837450660292	-5.05870800622109	-8.1095863856128	-7.01038714560492	-3.96950323324018	-6.30859876089495	-6.95128944640751	-13.7825857055385	-8.26505579956724	-10.8066769767589	-7.25779877359009	-9.56624127227039	-9.29897223564587	-8.11064676245451	-8.56844034943506	-15.237133346855	-16.3383132227255	-19.2830710620219	"dCT.xlsx"
"vIRF1_84969"	"vIRF1"	84969	-11.8148417294299	-16.2760871735095	-24.9295660937467	-23.4353801371542	-9.30398158346712	-10.397748587864	-13.4585001566241	-26.6192121407465	-7.46050392748316	-18.5156440886497	-18.4006402454227	-8.18482510954101	-17.1690208304382	-30.3328745436955	-9.26978888388981	-35.3732792941089	-30.1833543496637	-13.6628374506603	-7.80870800622109	-12.9795863856128	-5.63038714560492	-10.3595032332402	-33.4885987608949	-27.5512894464075	-21.4825857055385	-11.0150557995672	-9.08667697675892	-24.3977987735901	-9.74624127227039	-20.0889722356459	-8.83064676245451	-10.3684403494351	-25.157133346855	-24.6883132227255	-24.5530710620219	"dCT.xlsx"
"vIRF4_86418"	"vIRF4"	86418	-10.3048417294299	-33.0560871735095	-29.0895660937467	-19.7553801371542	-28.5039815834671	-10.757748587864	-10.1785001566241	-7.67921214074652	-6.53050392748316	-8.85564408864973	-33.5906402454227	-7.494825109541	-9.57902083043821	-25.2128745436955	-7.98978888388981	-27.0332792941089	-29.9233543496637	-2.74283745066029	-6.87870800622109	-10.0395863856128	-4.57038714560492	-6.55950323324018	-13.0985987608949	-32.0012894464075	-33.1925857055385	-13.7950557995672	-8.13667697675892	-12.4877987735901	-15.0762412722704	-10.3689722356459	-7.99064676245451	-6.73844034943506	-11.137133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"vIRF4_86524.5"	"vIRF4"	86524.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-5.85538013715421	-33.8239815834671	-6.69774858786395	-34.9585001566241	-8.07921214074652	-4.70050392748316	-7.47564408864972	-7.25064024542272	-5.484825109541	-32.2990208304382	-30.3328745436955	-10.7997888838898	-35.3732792941089	-34.3133543496637	-5.58283745066029	-6.91870800622109	-11.0995863856128	-4.30038714560492	-8.94950323324018	-8.03859876089494	-32.0012894464075	-33.1925857055385	-10.0850557995672	-33.4866769767589	-10.4877987735901	-7.41624127227039	-34.1089722356459	-7.08064676245451	-7.21844034943506	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"vIRF4_86975"	"vIRF4"	86975	-20.8948417294299	-22.2160871735095	-29.0895660937467	-4.88538013715421	-23.0239815834671	-5.83774858786395	-16.8585001566241	-18.8092121407465	-6.15050392748316	-8.06564408864973	-18.2006402454227	-5.45482510954101	-24.2890208304382	-30.3328745436955	-26.1597888838898	-17.8032792941089	-25.0933543496637	-3.1728374506603	-6.60870800622109	-10.6495863856128	-4.11038714560492	-7.16950323324018	-19.3285987608949	-20.9512894464075	-20.7025857055385	-8.53505579956725	-23.1666769767589	-34.2877987735901	-7.57624127227039	-9.86897223564587	-7.64064676245451	-7.80844034943506	-10.497133346855	-22.2583132227255	-28.0130710620219	"dCT.xlsx"
"vIRF4_86975.5"	"vIRF4"	86975.5	-36.3648417294299	-33.0560871735095	-29.0895660937467	-14.0153801371542	-11.2439815834671	-15.687748587864	-34.9585001566241	-12.8392121407465	-9.03050392748316	-15.3556440886497	-14.5506402454227	-12.094825109541	-32.2990208304382	-30.3328745436955	-12.0597888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-15.3687080062211	-38.2495863856128	-12.4303871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-16.4750557995672	-11.1566769767589	-14.1577987735901	-12.6862412722704	-30.8389722356459	-14.3106467624545	-10.3884403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"vIRF2_92617"	"vIRF2"	92617	-11.7748417294299	-18.5960871735095	-4.45956609374668	-7.50538013715421	-23.2639815834671	-20.5477485878639	-9.83850015662406	-10.6392121407465	-34.9405039274832	-20.6956440886497	-13.2506402454227	-7.04482510954101	-9.91902083043821	-5.02287454369547	-8.77978888388981	-23.2032792941089	-11.9233543496637	-2.78283745066029	-6.58870800622109	-9.8595863856128	-5.09038714560492	-6.62950323324018	-10.1285987608949	-5.73128944640751	-29.3125857055385	-10.2050557995672	-13.3566769767589	-34.2877987735901	-8.8362412722704	-15.8189722356459	-7.48064676245451	-7.64844034943506	-22.657133346855	-23.7483132227255	-24.5130710620219	"dCT.xlsx"
"vIRF2_92617.5"	"vIRF2"	92617.5	-36.3648417294299	-23.5860871735095	-4.80956609374668	-8.32538013715421	-9.24398158346713	-33.9077485878639	-25.9585001566241	-35.2792121407465	-13.8705039274832	-10.6656440886497	-33.5906402454227	-9.084825109541	-32.2990208304382	-30.3328745436955	-14.3297888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-12.5587080062211	-15.5595863856128	-10.2103871456049	-16.3195032332402	-14.4385987608949	-32.0012894464075	-27.7725857055385	-7.90505579956724	-33.4866769767589	-34.2877987735901	-12.0662412722704	-34.1089722356459	-17.5406467624545	-10.8884403494351	-36.297133346855	-29.1083132227255	-33.3430710620219	"dCT.xlsx"
"Orf58_94692"	"Orf58"	94692	-9.99484172942992	-24.1760871735095	-15.4795660937467	-6.08538013715421	-33.8239815834671	-11.497748587864	-17.7985001566241	-12.4992121407465	-34.9405039274832	-10.3356440886497	-7.54064024542273	-8.28482510954101	-32.2990208304382	-19.1928745436955	-10.5097888838898	-35.3732792941089	-21.8533543496637	-5.31283745066029	-7.33870800622109	-12.4895863856128	-7.27038714560492	-8.94950323324018	-8.99859876089494	-21.4712894464075	-33.1925857055385	-10.6850557995672	-10.5466769767589	-11.1677987735901	-8.7262412722704	-22.2989722356459	-8.61064676245451	-7.04844034943506	-13.097133346855	-13.1583132227255	-29.5830710620219	"dCT.xlsx"
"Orf58_94950"	"Orf58"	94950	-8.94484172942991	-30.5660871735095	-29.0895660937467	-9.21538013715421	-29.0539815834671	-5.73774858786395	-26.7185001566241	-10.9192121407465	-6.63050392748316	-7.09564408864973	-10.1006402454227	-5.894825109541	-22.5990208304382	-12.2328745436955	-9.17978888388981	-29.7932792941089	-18.9833543496637	-9.5328374506603	-7.82870800622109	-17.5695863856128	-4.07038714560492	-21.5795032332402	-29.8885987608949	-21.7712894464075	-16.8525857055385	-10.2950557995672	-18.0466769767589	-7.98779877359009	-7.2662412722704	-8.50897223564587	-7.71064676245451	-7.76844034943506	-10.987133346855	-35.2883132227255	-23.3630710620219	"dCT.xlsx"
"Orf58_94950.5"	"Orf58"	94950.5	-9.30484172942991	-33.0560871735095	-29.0895660937467	-6.57538013715421	-10.6439815834671	-2.57774858786395	-10.2085001566241	-35.2792121407465	-5.73050392748316	-8.54564408864972	-11.4506402454227	-7.354825109541	-32.2990208304382	-30.3328745436955	-9.54978888388981	-35.3732792941089	-34.3133543496637	-31.0828374506603	-9.27870800622109	-38.2495863856128	-6.00038714560492	-8.28950323324018	-33.4885987608949	-32.0012894464075	-33.1925857055385	-8.87505579956724	-11.9466769767589	-6.18779877359009	-7.7862412722704	-14.1089722356459	-9.73064676245452	-7.48844034943506	-12.207133346855	-16.2783132227255	-9.23307106202187	"dCT.xlsx"
"Orf58_95417"	"Orf58"	95417	-8.68484172942992	-33.0560871735095	-29.0895660937467	-16.7953801371542	-8.17398158346712	-6.88774858786395	-10.8885001566241	-8.43921214074652	-9.26050392748316	-5.12564408864973	-14.0606402454227	-5.904825109541	-13.1790208304382	-30.3328745436955	-6.34978888388981	-35.3732792941089	-34.3133543496637	-6.06283745066029	-6.82870800622109	-20.7895863856128	-4.35038714560492	-10.1695032332402	-12.7085987608949	-32.0012894464075	-33.1925857055385	-9.13505579956724	-33.4866769767589	-13.2677987735901	-13.6162412722704	-8.75897223564587	-5.63064676245451	-4.91844034943506	-11.797133346855	-35.2883132227255	-11.9130710620219	"dCT.xlsx"
"Orf58_95961"	"Orf58"	95961	-8.68484172942992	-33.0560871735095	-4.81956609374668	-6.91538013715421	-9.50398158346712	-4.60774858786395	-9.25850015662406	-9.11921214074652	-7.68050392748316	-5.22564408864973	-8.17064024542272	-3.464825109541	-5.75902083043821	-30.3328745436955	-6.99978888388981	-35.3732792941089	-34.3133543496637	-15.7528374506603	-5.81870800622109	-29.6395863856128	-4.44038714560492	-10.2595032332402	-8.95859876089494	-32.0012894464075	-33.1925857055385	-11.3250557995672	-6.75667697675892	-11.8577987735901	-5.68624127227039	-8.36897223564587	-5.72064676245451	-4.69844034943506	-9.997133346855	-25.4183132227255	-10.1030710620219	"dCT.xlsx"
"Orf58_95961.5"	"Orf58"	95961.5	-36.3648417294299	-33.0560871735095	-25.9195660937467	-20.9153801371542	-33.8239815834671	-23.6577485878639	-26.6885001566241	-26.9392121407465	-23.4805039274832	-23.1756440886497	-23.2306402454227	-19.094825109541	-32.2990208304382	-30.3328745436955	-21.8297888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-25.8987080062211	-38.2495863856128	-22.3703871456049	-28.2095032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-21.6750557995672	-33.4866769767589	-26.2777987735901	-22.3262412722704	-26.9789722356459	-26.3606467624545	-20.6184403494351	-30.887133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf59_96078"	"Orf59"	96078	-24.2248417294299	-29.3760871735095	-29.0895660937467	-27.0653801371542	-25.7439815834671	-17.287748587864	-24.3385001566241	-24.9392121407465	-21.6705039274832	-21.9156440886497	-25.4406402454227	-22.274825109541	-25.9690208304382	-18.2228745436955	-18.0897888838898	-26.8032792941089	-28.8033543496637	-5.26283745066029	-20.9487080062211	-11.9395863856128	-15.2103871456049	-13.2395032332402	-33.4885987608949	-25.5712894464075	-23.2425857055385	-33.4750557995672	-20.5266769767589	-23.0677987735901	-22.2862412722704	-14.7889722356459	-19.1406467624545	-23.2884403494351	-19.807133346855	-14.8983132227255	-21.1330710620219	"dCT.xlsx"
"Orf59_96407"	"Orf59"	96407	-10.8948417294299	-33.0560871735095	-29.0895660937467	-6.01538013715421	-9.21398158346712	-7.55774858786395	-34.9585001566241	-9.89921214074652	-9.06050392748316	-5.69564408864973	-6.32064024542272	-4.124825109541	-32.2990208304382	-30.3328745436955	-8.00978888388981	-35.3732792941089	-34.3133543496637	-23.2728374506603	-6.09870800622109	-17.2295863856128	-7.22038714560492	-10.6895032332402	-9.06859876089494	-32.0012894464075	-33.1925857055385	-8.44505579956724	-8.83667697675892	-11.4077987735901	-5.05624127227039	-8.75897223564587	-6.25064676245451	-4.86844034943506	-12.077133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf59_96407.5"	"Orf59"	96407.5	-33.9448417294299	-33.0560871735095	-29.0895660937467	-19.2753801371542	-25.4139815834671	-23.617748587864	-34.9585001566241	-24.1492121407465	-22.7305039274832	-20.2156440886497	-25.2106402454227	-16.374825109541	-24.1990208304382	-30.3328745436955	-19.2897888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-24.8487080062211	-38.2495863856128	-22.1103871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-20.8150557995672	-18.9966769767589	-25.7777987735901	-18.5162412722704	-34.1089722356459	-22.3506467624545	-19.1484403494351	-26.147133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf60_97138"	"Orf60"	97138	-9.23484172942991	-17.8060871735095	-1.80956609374668	-7.53538013715421	-12.7439815834671	-9.59774858786395	-15.2385001566241	-12.2592121407465	-12.5805039274832	-13.7656440886497	-13.0506402454227	-9.304825109541	-14.1990208304382	-23.1928745436955	-15.9897888838898	-22.8832792941089	-34.3133543496637	-1.45283745066029	-5.76870800622109	-8.7195863856128	-9.04038714560492	-4.64950323324018	-12.3785987608949	-6.62128944640751	-16.1025857055385	-18.8750557995672	-13.4766769767589	-21.6877987735901	-13.8562412722704	-8.43897223564587	-12.2406467624545	-10.8084403494351	-15.237133346855	-29.9483132227255	-28.2730710620219	"dCT.xlsx"
"Orf60_97630"	"Orf60"	97630	-10.8948417294299	-33.0560871735095	-29.0895660937467	-8.50538013715421	-33.8239815834671	-5.72774858786395	-9.13850015662406	-11.0092121407465	-6.66050392748316	-6.76564408864973	-12.3806402454227	-4.874825109541	-32.2990208304382	-30.3328745436955	-8.39978888388981	-35.3732792941089	-34.3133543496637	-31.0828374506603	-6.02870800622109	-26.4995863856128	-4.41038714560492	-9.56950323324018	-6.72859876089495	-32.0012894464075	-22.2625857055385	-9.84505579956724	-6.61667697675892	-10.1977987735901	-7.9662412722704	-7.56897223564588	-6.71064676245451	-6.39844034943506	-11.247133346855	-35.2883132227255	-9.82307106202187	"dCT.xlsx"
"Orf61_98072"	"Orf61"	98072	-28.2548417294299	-25.7460871735095	-29.0895660937467	-13.7453801371542	-8.24398158346713	-6.53774858786395	-12.3285001566241	-9.21921214074652	-34.9405039274832	-7.20564408864973	-14.4406402454227	-6.444825109541	-9.11902083043821	-30.3328745436955	-7.94978888388981	-35.3732792941089	-34.3133543496637	-3.64283745066029	-5.50870800622109	-10.6095863856128	-4.40038714560492	-6.39950323324018	-13.4485987608949	-27.4712894464075	-23.8425857055385	-10.9650557995672	-7.05667697675892	-10.6477987735901	-13.3562412722704	-34.1089722356459	-5.78064676245451	-5.97844034943506	-30.747133346855	-35.2883132227255	-11.3230710620219	"dCT.xlsx"
"Orf61_98333"	"Orf61"	98333	-13.6748417294299	-15.3160871735095	-3.57956609374668	-16.0253801371542	-28.9739815834671	-9.45774858786395	-13.8885001566241	-10.9492121407465	-9.38050392748316	-10.7656440886497	-25.4206402454227	-6.654825109541	-32.2990208304382	-6.00287454369548	-10.2297888838898	-30.9732792941089	-18.6533543496637	-6.87283745066029	-6.46870800622109	-13.5095863856128	-6.53038714560492	-7.54950323324018	-21.7585987608949	-8.62128944640751	-27.0725857055385	-10.0750557995672	-8.80667697675892	-34.2877987735901	-11.3162412722704	-9.94897223564588	-7.42064676245451	-7.55844034943506	-36.297133346855	-35.2883132227255	-16.5030710620219	"dCT.xlsx"
